id,mst,ten_nnt,dia_chi,cqt
644,0102078485-009,"Công Ty TNHH Kiểm Toán Đại Dương - Văn Phòng Đại Diện Tại Tỉnh Quảng Trị","150/12 Hoàng Diệu, Phường Đông Thanh, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
645,0106104986-069,"Công Ty Cp Hợp Tác Đào Tạo Và Phát Triển Nguồn Nhân Lực Việt Nam - Văn Phòng Đại Diện Quảng Trị","54 Trần Phú, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
646,0800480475-007,"Văn Phòng Đại Diện Tại Quảng Trị - Công Ty TNHH Thiên Sư Việt Nam","Xóm Kênh, thôn Mai Đông, Xã Gio Mai, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
647,0101904467-002,"Văn Phòng Đại Diện Công Ty Cổ Phần Công Nghệ Và Định Giá Eq - Hà Nội Tại Quảng Trị","Số 32 Đoàn Khuê, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
648,3200687064,"Công Ty TNHH Đầu Tư Sản Xuất Năng Lượng Tnc Quảng Trị","Cụm Công nghiệp Đông Gio Linh, Xã Gio Việt, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
649,3200688597,"Công Ty TNHH Holavina","Số 30 Lê Duẩn, Thị trấn Khe Sanh, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
650,0108567242-013,"Địa Điểm Kinh Doanh Công Ty Cổ Phần Đầu Tư Và Kinh Doanh Bất Động Sản Hải Phát - Tại Quảng Trị","Số 121 đường Nguyễn Huệ, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
651,3700723994-027,"Chi Nhánh Công Ty TNHH Yakult Việt Nam Tại Tỉnh Quảng Trị","Số 17 đường Hàm Nghi, Khu phố 6, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
652,0102576353-022,"Văn Phòng Đại Diện vVfc Bình-trị-thiên Của Công Ty Cổ Phần Định Giá Và Dịch Vụ Tài Chính Việt Nam vV","Số 96 đường Thành Cổ, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
653,0200383487-016,"Địa Điểm Kinh Doanh Dịch Vụ Công Ty TNHH Vận Tải Hoàng Long Tại Quảng Trị","Số 443 Lê Duẩn, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
654,3100316323-004,"Chi Nhánh Công Ty TNHH Hải Vân Tại Quảng Trị","Thôn Tân Hiếu, Xã Cam Hiếu, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
655,3200192921,"Công Ty TNHH MTV Công Nghệ Tin Học Duy Long","132-134 đường Hùng Vương, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
656,3200137173,"Công Ty TNHH MTV Thương Mại Hải Đăng Quảng Trị","Số 26 Nguyễn Công Trứ, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
657,3200268401,"Công Ty TNHH Trúc Minh Lâm","Cụm Công nghiệp dịch vụ Tân Định, Xã Cam Thành, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
658,3200572401,"Công Ty TNHH MTV Mộc Mỹ Nghệ Nguyễn","Khu Công nghiệp Nam Đông Hà, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
659,3200576886,"Công Ty TNHH MTV Thái Nam Long","Số 45 Tôn Thất Thuyết, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
660,3200583033,"Công Ty TNHH MTV Đức Lương Thịnh","Số 326 Quốc lộ 9, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
661,3200584799,"Công Ty TNHH MTV Hà Duy Nguyên","Đường Trần Nhật Duật, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
662,3200591348,"Công Ty TNHH MTV Thương Mại Và Dịch Vụ Thái Nhật Vinh","152 Lý Thường Kiệt, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
663,3200591595,"Công Ty TNHH MTV Ngọc Bảo Phú","Số 03 Lê Trực, Khu phố 1, Phường Đông Giang, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
664,3200592768,"Roots Of Peace","Trung tâm phục vụ Đối ngoại Quảng Trị, Khu phố 9, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
665,3200593578,"Công Ty TNHH MTV Lv Thành Lợi","Số 163 Tôn Thất Thuyết, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
666,3200596064,"Công Ty TNHH MTV Ene Power","Khu công nghiệp Nam Đông Hà, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
667,3200600560,"Công Ty TNHH MTV Sản Xuất Thương Mại Xuất Nhập Khẩu Tâm Đức","Số 215 Lý Thường Kiệt, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
668,3200614549,"Công Ty TNHH MTV 57 Cương Hà","Khu phố 2, đường Lý Thường Kiệt, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
669,3200615091,"Công Ty TNHH MTV Huy An Quảng Trị","Số 01 Lý Thường Kiệt, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
670,3200615408,"Công Ty TNHH MTV Toàn Thắng Quảng Trị","Số 04 Chu Văn An, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
671,3200620380,"Công Ty TNHH Bảo Lâm Quảng Trị","Khu công nghiệp Quán Ngang, Xã Gio Quang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
672,3200625879,"Công Ty TNHH MTV Máy Tính Thanh Nguyên","Khu phố 4, Phường Đông Giang, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
673,3200631689,"Công Ty TNHH MTV Lê Thành Nhân","Số 87 Lê Duẩn, Phường 2, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
674,3200639198,"Công Ty TNHH Thích Nguyên","Số 433, quốc lộ 9, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
675,3200639568,"Công Ty TNHH MTV Thiết Bị Văn Phòng Nguyễn Long","382 Lê Duẩn, Khu phố 2, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
676,3200639695,"Văn Phòng Luật Sư Thiên Phong","11B Nguyễn Chí Thanh, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
677,3200639737,"Công Ty TNHH MTV Thịnh Phát Quảng Trị","Khóm Tân Kim, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
678,3200641101,"Công Ty TNHH Thương Việt Á","Số 04 Thái Phiên, Khu phố 3, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
679,3200641824,"Công Ty TNHH Ván Ép Cam Lộ","Thôn Tân Trang, Xã Cam Thành, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
680,3200642793,"Công Ty TNHH QT Hoàng Ngọc","Số 151/2 đường Lê Lợi, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
681,3200643042,"Công Ty TNHH MTV Kiều Trân Phát","Số 12 Trần Phú, Thị trấn Hải Lăng (hết hiệu lực), Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
682,3200643109,"Công Ty TNHH Xe Bus Quảng Trị","65B Quốc lộ 9, Khu phố 1, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
683,3200643331,"Công Ty TNHH MTV Dothacons","10/5 Lê Trực, Phường Đông Thanh, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
684,3200643807,"Công Ty TNHH MTV Quảng Cáo Thiên Hy Long","Số 05 Phan Văn Trị, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
685,0315295660,"Công Ty TNHH Lào Việt Phát Triển","Số 12, Nguyễn Du, Khóm 3, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
686,3200686462,"Công Ty TNHH MTV Thái Nguyễn Khương","Khóm Tây Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
687,3200700188,"Công Ty TNHH Vn & Lb","38/4 Tôn Thất Thuyết, Khu phố 6, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
688,3200707899,"Công Ty TNHH MTV Vân Châu Quảng Trị","Số 30 Nguyễn Thị Lý, Khu phố 5, Phường 2, Thị xã Quảng Trị, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
689,3200708211,"Công Ty TNHH Bất Động Sản Và Xây Dựng Phúc Nguyên","04 Bùi Dục Tài, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
690,3200708331,"Công Ty TNHH MTV Hoàng Thổ","Thôn Nhà Tài, Xã Vĩnh Long, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
691,3200192921-003,"Chi Nhánh Công Ty TNHH MTV CNTH Duy Long tại Gio Linh","Thôn An Phú, Xã Hải Thái, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
692,3200708476,"Công Ty TNHH Dầu Khí Quảng Trị","Khu công nghiệp Nam Đông Hà, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
