ID,MST,Ten_NNT,Dia_chi,CQT
1618,0400349194-012,Chi nhánh Tư vấn Đầu tư và Xây dựng Tại Lao Bảo Công ty Cổ phần Tư vấn Đầu tư và Xây dựng,"11 Phạm Ngũ Lão, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2447,3200722618,"CHUNJO CORPORATION CO., LTD.","Tiểu khu 692 RPH, xã Tân Thành, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1619,0300649476-033,Tổng Công ty Thương mại Kỹ Thuật và Đầu tư - Công ty Cổ phần - Chi nhánh Petec Quảng Trị,"Làng Cổ Thành, xã Tân Thành, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1620,3200486720,Công ty Trách nhiệm hữu hạn Một thành viên Phúc Hồng Lạc,"199A Nguyễn Du, Khu phố 5, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1621,0104860842-001,Chi nhánh Miền Trung - Công ty Cổ phần Lũng Lô 51,"Số 3, đường Đội Cấn, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1622,0303966346-029,Chi nhánh Công ty TNHH Một thành viên Đại Gia Đình tại tỉnh Quảng Trị,"Số 2 Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1623,3100261120-009,Chi nhánh Công ty TNHH Thương mại Tổng hợp Tuấn Việt tại Quảng Trị,"Số 63 Nguyễn Du, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1624,3200506631,Công ty Trách nhiệm hữu hạn Thép Xuân Tín,"Tầng 2, số 437/10 đường Lê Duẩn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1625,4500271647-001,Công ty TNHH Giống Thủy Sản Uni-President Việt Nam - Chi nhánh Quảng Trị,"Thôn Thủy Bạn, xã Trung Giang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1626,3200524366,Công ty Trách nhiệm hữu hạn Một thành viên Trương Tuấn Vũ,"Số 227 đường Lê Thế Tiết, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1627,6000346337-015,Chi nhánh Công ty TNHH Olam Việt Nam tại Quảng Trị,"18 Nguyễn Hữu Thận, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1628,3200574303,Công ty Trách nhiệm hữu hạn Một thành viên Phúc Tiến Hùng,"Thôn Quyết Tâm, xã Tân Hợp, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1629,5600128057-032,Chi nhánh Doanh nghiệp tư nhân Xây dựng số 1 tỉnh Điện Biên - Khách sạn Mường Thanh Quảng Trị,"Số 68 Lê Duẩn, Khu phố 9, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1630,0100776445-023,Chi nhánh Công ty Cổ phần Quốc Tế Sơn Hà tại Quảng Trị,"267 Quốc lộ 9, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1631,0301463315-098,Chi nhánh Công ty TNHH Truyền Hình Cáp Saigontourist - tỉnh Quảng Trị,"Số 87C đường Nguyễn Huệ, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1632,4100266610-003,Chi nhánh Công ty Cổ phần Công nghệ Gỗ Đại Thành,"Khu Công nghiệp Nam Đông Hà, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1633,0106104986-017,Chi nhánh Công ty CP Hợp tác Đào tạo và Phát triển Nguồn nhân lực Việt Nam - Trung tâm Tư vấn Du học,"Trung Tâm hỗ trợ nông dân tỉnh, Thôn Trúc Lâm, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1634,3200625540,Công ty TNHH Một thành viên Hoàng Giang Quảng Trị,"Khu phố 11, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1635,0305097236-034,Công ty Cổ phần Kinh doanh Khí Miền Nam - Chi nhánh Miền Trung tại Quảng Trị,"Khu Công nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1636,3301604762-001,CN Cty TNHH MTV Thảo Thanh Hiền tại Quảng Trị,"33 Lê Hồng Phong, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1637,3200686504,Công ty TNHH Tinh Dầu Thiên Nhiên Huyền Thoại,"Đường Âu Cơ, Khu phố 10, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1638,3200686744,Công ty TNHH MTV Vĩnh Thành Quảng Trị,"Khu phố 10, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1639,3200687145,Công ty TNHH MTV Công nghệ Viễn Thông VBV Quảng Trị,"83 Lê Thế Hiếu, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1640,3200687561,Công ty TNHH Linh Đan Hoàng,"Thôn Xuân Lộc, xã Gio Việt, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1641,3200687593,Công ty TNHH Thương mại Xăng Dầu Quảng Trị,"Số 207 Hoàng Thị Ái, Khu phố 8, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1642,3200691617,Công ty Trách nhiệm hữu hạn Bất động sản Quốc Tín,"Số 238 Hùng Vương, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1643,3200691857,Công ty Trách nhiệm hữu hạn Bất động sản Hữu Lương,"Số 156 Lý Thường Kiệt, Khu phố 10, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1644,3200693244,Công ty Trách nhiệm hữu hạn Long Đức Huy,"Khóm Trung Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1645,3301662965-001,Văn Phòng Bất động sản Gold Center Quảng Trị,"168 Lê Duẩn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1646,3200569092,Công ty Cổ phần Đầu tư Phát triển Bình Trị Thiên,"Khu công nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1647,3200574007,Công ty Trách nhiệm hữu hạn Một thành viên Sơn Dũng Quảng Trị,"Số 369 Lê Duẩn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
1648,3200615278,Công ty Trách nhiệm hữu hạn Một thành viên Đoàn Linh Nguyên,"Số 23 Đoàn Hữu Trưng, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1649,3200626713,Công ty TNHH Thương mại Xây dựng Quang Minh Quảng Trị,"Khu phố 8, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1650,3200639014,Công ty Trách nhiệm hữu hạn Một thành viên Hưng Phát Hùng,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1651,3200639511,Công ty Trách nhiệm hữu hạn Một thành viên Đại Hương Lao Bảo,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1652,3200643349,Công ty TNHH Thỉnh Thảo,"Số 14 Tôn Thất Thuyết, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1653,3200658842,Công ty TNHH Xuất nhập khẩu Chợ Gỗ Sĩ Đại Hùng,"Số 291 Quốc lộ 9, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1654,3200661877,Công ty TNHH Camera Quảng Trị,"Số 06 đường Lê Duẩn, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1655,3200669065,Công ty TNHH MTV Phú Ngọc Quảng Trị,"Khu phố 5, thị trấn Gio Linh, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1656,3200675904,Công ty TNHH ĐT và XD Lộc Minh,"Số 55 Đoàn Hữu Trưng, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1657,3200391331,Công ty Trách nhiệm hữu hạn Một thành viên Minh Nhật,"Số 36 Chu mạnh Trinh, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1658,3200410672,Công ty Trách nhiệm hữu hạn Một thành viên Bảo Nhân,"Khóm Duy Tân, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1659,3200421931,Công ty Trách nhiệm hữu hạn Một thành viên Tiến Quý,"Đường Nguyễn Thiện Thuật, Khu phố Đại Áng, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
1660,3200496408,Công ty TNHH MTV Dầu Mỡ Nhờn Hưng Phát,"Thôn An Trung Đồng, xã Triệu Độ, huyện Triệu Phong, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1661,3200500037,Công ty Trách nhiệm hữu hạn Một thành viên Dtic Vĩnh Sơn,"Đường Phạm Hồng Thái, Khu phố Trung Chỉ, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1662,3200504497,Công ty Trách nhiệm hữu hạn Một thành viên My Ngân,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1663,3200510525,Công ty TNHH 18 Lao Bảo,"Số 11 Lý Thường Kiệt, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1664,3200569871,Công ty Trách nhiệm hữu hạn Một thành viên Tâm Hiền Phát,"Thôn Bích La Trung, xã Tân Thành, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1665,3200579492,Công ty Trách nhiệm hữu hạn Một thành viên Thương mại và Dịch vụ Hlp Đakrong,"Khóm 2, thị trấn Krông Klang, huyện Đa Krông, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1666,3200623423,Công ty Trách nhiệm hữu hạn Một thành viên Nguyễn Ngọc Hiếu,"Khóm Đông Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1667,3200631022,Công ty Trách nhiệm hữu hạn Một thành viên Bestsilk,"Khu phố 7, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1668,3200632026,Công ty Trách nhiệm hữu hạn Một thành viên Tân Tiến Window,"Số 179 Quốc lộ 1A, khu phố 1, phường Đông Thanh, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1669,3200646420,Công ty Trách nhiệm hữu hạn MHD,"36 Lê Lợi, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1670,3200655908,Công ty Trách nhiệm hữu hạn Thương mại Dịch vụ Xây dựng Ngọc Anh Quảng Trị,"Khóm 6, Đường Huyền Trân Công Chúa, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1671,3200657246,Công ty Trách nhiệm hữu hạn Một thành viên Đại Lợi Quảng Trị,"Thôn Hòa Bình, xã Vĩnh Long, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1672,3200658320,Công ty Trách nhiệm hữu hạn Một thành viên QT Vận tải Thương mại Hùng Dũng,"Số nhà 11 đường Nguyễn Lương Bằng, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1673,3200658458,Công ty TNHH NST Computer,"Số 157 Hùng Vương, Khóm 3, thị trấn Hải Lăng (hết hiệu lực), huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1674,3200658786,Công ty TNHH Cảnh quan xanh Đông Hà,"Số 17 Nguyễn Huệ, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1675,3200659814,Công ty Trách nhiệm hữu hạn Xây dựng và Kỹ Thuật Chiếu Sáng Sao Khuê,"Kiệt 62 Tôn Thất Thuyết, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1676,3200657655,Công ty Trách nhiệm hữu hạn Công nghệ Số Quảng Hà,"432 Lê Duẩn, Khu phố 2, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1677,3200659839,Công ty Trách nhiệm hữu hạn Rèm Màn Việt Châu,"Số 63 Hùng Vương, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1678,3200660707,Công ty Trách nhiệm hữu hạn QT Bảo Phước,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1679,3200661725,Công ty Trách nhiệm hữu hạn Thương mại và Dịch vụ Thiên An Phúc,"Số 31 Nguyễn Tri Phương, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1680,3200673897,Công ty TNHH Bắc Long Sơn,"Thôn Rào Trường, xã Vĩnh Sơn, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1681,3200690934,Công ty TNHH Nhân Bảo Hài Hòa,"Khóm Xuân Phước, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1682,3200693621,Công ty Trách nhiệm hữu hạn Một thành viên QT Quang Huấn,"Số 146 Tôn Thất Thuyết, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1683,3200708684,Công ty TNHH MTV KS Tân Hưng Thịnh,"Tầng 2, Số nhà 110 Lê Duẩn, Khối 1, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1684,3200709092,Công ty TNHH Farm Quang Xa Quảng Trị,"Khu phố 2, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1685,3200709078,Công ty TNHH Farm Quang Xa,"36 Lê Lợi, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1686,3200711101,Công ty TNHH Một thành viên Phú Hội,"Thôn Nhà Tài, xã Vĩnh Long, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1687,3200711197,Công ty Trách nhiệm hữu hạn Amacons Quảng Trị,"Số 45 đường Thân Nhân Trung, Khu phố 1, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1688,3200711207,Công ty TNHH Ruby Light,"Khu phố 7, thị trấn Cửa Việt, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1689,3200711327,Công ty TNHH Giang Hiền Quảng Trị,"Thôn Long Hưng, xã Hải Phú, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1690,3200711359,Công ty TNHH Đầu tư Thương mại Dịch vụ Tổng hợp Hoàng Nguyên,"Số 8/20 đường Đặng Dung, Khu phố 3, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1691,3200711408,Công ty Cổ phần Đầu tư Phát triển Ecosea,"Số 7, đường Hùng Vương, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1692,3200711567,Công ty TNHH Thương mại Dịch vụ và Xây dựng Yên Bình,"153 Lý Thường Kiệt, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1693,3200711574,Công ty Cổ phần Gạch Tuynel Minh Hưng,"Số 46 Đường Nguyễn Trãi, Tiểu khu 1, thị trấn ái Tử, huyện Triệu Phong, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1694,3200711662,Công ty Cổ phần BNB Quảng Trị,"82A Lê Thế Hiếu, Khu phố 7, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1695,3200153129,Công ty Trách nhiệm hữu hạn Một thành viên Đức Hiền Quảng Trị,"Km 7+900, tỉnh lộ 571, xã Vĩnh Long, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1696,3200434899,Công ty Trách nhiệm hữu hạn Một thành viên Hào Quang,"100 Quốc lộ 9, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1697,3200451686,Công ty Trách nhiệm hữu hạn Một thành viên Tiến Khoa,"Số 205 Nguyễn Du nối dài, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1698,3200459685,Công ty Trách nhiệm hữu hạn Một thành viên Huy Anh,"Số 105 Quốc lộ 9, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1699,3200468383,Công ty Trách nhiệm hữu hạn Thảo Anh,"Đường Đoàn Thị Điểm, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1700,3200470061,Công ty Trách nhiệm hữu hạn Thương mại Rồng Á Châu,"Số 12A Nguyễn Huệ, Khóm An Hà, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1701,3200470537,Công ty TNHH Một thành viên Khoa Hồng,"Số 01 Đường Hàn Thuyên, Khu phố 3, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1702,3200471474,Công ty Trách nhiệm hữu hạn Quảng cáo và Tổ chức Sự Kiện Trường Thắng,"Số 114 Quốc lộ 9, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1703,3200471636,Công ty Trách nhiệm hữu hạn Một thành viên Bảo Ninh,"Khu phố 10, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1704,3200472728,Công ty Trách nhiệm hữu hạn 5S Bảo Cường,"86 Lê Duẩn, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1705,3200477797,Công ty Trách nhiệm hữu hạn CCS Mukdahan,"Số 03 Lý Thường Kiệt, Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1706,3200486671,Công ty Trách nhiệm hữu hạn Một thành viên Phong Thành Đạt,"Khóm Xuân Phước, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1707,3200489062,Công ty Trách nhiệm hữu hạn Một thành viên Kim Thành Danh,"Số 19 Hàm Nghi, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1708,3200494714,Doanh nghiệp tư nhân Nhàn Thành,"Khu phố 4, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1709,3200494778,Công ty Trách nhiệm hữu hạn Trí Thiện Phát,"Khu Công nghiệp Nam Đông Hà, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1710,3200510557,Công ty Trách nhiệm hữu hạn Một thành viên Phước Hoàng Phát,"Số193 đường Lê Lợi, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1711,3200516333,Công ty Trách nhiệm hữu hạn Một thành viên Hương Thảo Thành,"Số 45 đường Lý Thường Kiệt, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1712,3200543866,Công ty Trách nhiệm hữu hạn Một thành viên Hường Chua,"Số 33 Quốc lộ 9, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1713,3200563083,Công ty Trách nhiệm hữu hạn Duy Prosper,"Số 39/1 Quốc lộ 1, phường Đông Thanh, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
